,make_model,body_type,price,km,Fuel,Previous_Owners,hp_kW,Upholstery_type,Nr_of_Doors,Gearing_Type,Drive_chain,registration
8623,Opel Corsa,Sedans,7600,80000.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2016-11-01
8624,Opel Corsa,Sedans,7600,85000.0,Diesel,1.0,70.0,Cloth,5.0,Manual,front,2016-07-01
8625,Opel Corsa,Sedans,7599,32000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-10-01
8626,Opel Corsa,Sedans,7590,47740.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-09-01
8627,Opel Corsa,Sedans,7590,69989.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-01-01
8628,Opel Corsa,Compact,7580,23951.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-04-01
8629,Opel Corsa,Compact,7580,36200.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8630,Opel Corsa,Compact,7580,36944.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8631,Opel Corsa,Compact,7590,44409.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8632,Opel Corsa,Compact,7580,47000.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8633,Opel Corsa,Compact,7576,105473.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-03-01
8634,Opel Corsa,Sedans,7590,18721.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8635,Opel Corsa,Sedans,7550,38500.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8636,Opel Corsa,Sedans,7500,48909.0,Benzine,2.0,66.0,Cloth,3.0,Manual,front,2016-01-01
8637,Opel Corsa,Compact,7495,54000.0,Diesel,2.0,55.0,Cloth,5.0,Manual,front,2016-08-01
8638,Opel Corsa,Sedans,7500,48880.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2017-05-01
8639,Opel Corsa,Sedans,7550,60000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2017-10-01
8640,Opel Corsa,Sedans,7500,85921.0,Benzine,2.0,66.0,Cloth,3.0,Manual,front,2016-01-01
8641,Opel Corsa,Compact,7500,71000.0,Diesel,2.0,55.0,Cloth,3.0,Manual,front,2016-04-01
8642,Opel Corsa,Compact,7495,42000.0,Diesel,2.0,55.0,Cloth,5.0,Manual,front,2016-08-01
8643,Opel Corsa,Coupe,7500,69000.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2017-01-01
8644,Opel Corsa,Sedans,7500,90509.0,LPG/CNG,0.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8645,Opel Corsa,Sedans,7500,20500.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-08-01
8646,Opel Corsa,Sedans,7500,132000.0,LPG/CNG,1.0,66.0,Cloth,5.0,Manual,front,2016-02-01
8647,Opel Corsa,Sedans,7500,29500.0,Benzine,3.0,51.0,Cloth,5.0,Manual,front,2016-04-01
8648,Opel Corsa,Sedans,7500,90000.0,Benzine,1.0,66.0,Cloth,3.0,Manual,front,2016-08-01
8649,Opel Corsa,Sedans,7500,98000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8650,Opel Corsa,Sedans,7500,82000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2017-12-01
8651,Opel Corsa,Sedans,7499,80000.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-05-01
8652,Opel Corsa,Compact,7499,14500.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2018-05-01
8653,Opel Corsa,Sedans,7499,67956.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2016-04-01
8654,Opel Corsa,Compact,7499,39173.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-03-01
8655,Opel Corsa,Sedans,7490,87998.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-06-01
8656,Opel Corsa,Compact,7495,47000.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-08-01
8657,Opel Corsa,Compact,7495,46000.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-08-01
8658,Opel Corsa,Sedans,7490,103374.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-03-01
8659,Opel Corsa,Sedans,7490,55000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2017-05-01
8660,Opel Corsa,Sedans,7490,19870.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-01-01
8661,Opel Corsa,Compact,7490,62064.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8662,Opel Corsa,Sedans,7490,35922.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8663,Opel Corsa,Sedans,7490,55155.0,Benzine,2.0,51.0,Cloth,5.0,Manual,front,2016-04-01
8664,Opel Corsa,Compact,7490,42374.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-04-01
8665,Opel Corsa,Sedans,7490,32684.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8666,Opel Corsa,Sedans,7490,22601.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-04-01
8667,Opel Corsa,Sedans,7490,19651.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-05-01
8668,Opel Corsa,Sedans,7489,33725.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-05-01
8669,Opel Corsa,Compact,7490,62000.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8670,Opel Corsa,Sedans,7490,34815.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8671,Opel Corsa,Compact,7489,68717.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-02-01
8672,Opel Corsa,Sedans,7480,35000.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-10-01
8673,Opel Corsa,Compact,7470,34900.0,Benzine,2.0,51.0,Cloth,4.0,Manual,front,2016-10-01
8674,Opel Corsa,Compact,7479,76635.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8675,Opel Corsa,Compact,7479,27350.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8676,Opel Corsa,Compact,7479,38105.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-08-01
8677,Opel Corsa,Compact,7460,33550.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8678,Opel Corsa,Sedans,7460,32243.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8679,Opel Corsa,Transporter,7450,97000.0,Diesel,1.0,63.0,Cloth,3.0,Manual,front,2017-01-01
8680,Opel Corsa,Compact,7480,12610.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8681,Opel Corsa,Compact,7450,99950.0,Diesel,2.0,70.0,Cloth,5.0,Manual,front,2016-06-01
8682,Opel Corsa,Compact,7450,92000.0,Diesel,2.0,70.0,Cloth,5.0,Manual,front,2016-06-01
8683,Opel Corsa,Compact,7450,36934.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8684,Opel Corsa,Compact,7450,99950.0,Diesel,2.0,70.0,Cloth,5.0,Manual,front,2016-06-01
8685,Opel Corsa,Sedans,7450,91000.0,Benzine,2.0,66.0,Cloth,5.0,Manual,front,2016-05-01
8686,Opel Corsa,Sedans,7450,99950.0,Diesel,2.0,70.0,Cloth,5.0,Manual,front,2016-06-01
8687,Opel Corsa,Sedans,7450,87000.0,Diesel,1.0,70.0,Cloth,5.0,Manual,front,2016-02-01
8688,Opel Corsa,Sedans,7300,105000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8689,Opel Corsa,Compact,7495,58000.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-08-01
8690,Opel Corsa,Compact,7480,59108.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-08-01
8691,Opel Corsa,Compact,7450,34849.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-04-01
8692,Opel Corsa,Compact,7450,38556.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-04-01
8693,Opel Corsa,Compact,7290,45040.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-02-01
8694,Opel Corsa,Compact,7290,58850.0,Benzine,2.0,51.0,Cloth,4.0,Manual,front,2016-04-01
8695,Opel Corsa,Compact,7280,19096.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-04-01
8696,Opel Corsa,Compact,7250,64000.0,Benzine,1.0,51.0,Cloth,4.0,Manual,front,2016-02-01
8697,Opel Corsa,Compact,7250,31072.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-02-01
8698,Opel Corsa,Compact,7250,99950.0,Diesel,2.0,70.0,Cloth,5.0,Manual,front,2016-05-01
8699,Opel Corsa,Compact,7250,99950.0,Diesel,2.0,70.0,Cloth,5.0,Manual,front,2016-05-01
8700,Opel Corsa,Compact,7250,99950.0,Diesel,2.0,70.0,Cloth,5.0,Manual,front,2016-05-01
8701,Opel Corsa,Compact,7250,43478.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-02-01
8702,Opel Corsa,Compact,7220,59156.0,Benzine,1.0,51.0,Cloth,4.0,Manual,front,2016-03-01
8703,Opel Corsa,Sedans,7200,100000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-08-01
8704,Opel Corsa,Compact,7190,106820.0,Benzine,2.0,74.0,Cloth,5.0,Manual,front,2016-03-01
8705,Opel Corsa,Sedans,7200,53000.0,Benzine,2.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8706,Opel Corsa,Compact,7450,38638.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-04-01
8707,Opel Corsa,Coupe,7200,70296.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-04-01
8708,Opel Corsa,Sedans,7180,87429.0,Benzine,1.0,52.0,Cloth,5.0,Manual,front,2016-04-01
8709,Opel Corsa,Compact,7190,72500.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2017-03-01
8710,Opel Corsa,Coupe,7200,35000.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-05-01
8711,Opel Corsa,Compact,7439,24100.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8712,Opel Corsa,Sedans,7400,33000.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-11-01
8713,Opel Corsa,Compact,7440,68103.0,Benzine,2.0,51.0,Cloth,4.0,Manual,front,2016-03-01
8714,Opel Corsa,Sedans,7400,90000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8715,Opel Corsa,Sedans,7400,9969.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-12-01
8716,Opel Corsa,Compact,7400,81500.0,Benzine,1.0,51.0,Cloth,2.0,Manual,front,2016-03-01
8717,Opel Corsa,Sedans,7395,93000.0,Diesel,1.0,70.0,Cloth,5.0,Manual,front,2016-01-01
8718,Opel Corsa,Sedans,7400,54000.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-08-01
8719,Opel Corsa,Sedans,7390,90800.0,Benzine,1.0,66.0,Cloth,3.0,Manual,front,2016-02-01
8720,Opel Corsa,Compact,7390,52000.0,Benzine,1.0,51.0,Cloth,4.0,Manual,front,2016-11-01
8721,Opel Corsa,Compact,7350,28744.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-02-01
8722,Opel Corsa,Compact,7350,57971.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-04-01
8723,Opel Corsa,Sedans,7380,86740.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8724,Opel Corsa,Sedans,7300,23580.0,Benzine,0.0,51.0,Cloth,3.0,Manual,front,2016-02-01
8725,Opel Corsa,Sedans,7300,83000.0,Diesel,1.0,70.0,Cloth,5.0,Manual,front,2016-11-01
8726,Opel Corsa,Sedans,7300,62000.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-07-01
8727,Opel Corsa,Sedans,7180,87429.0,Benzine,1.0,52.0,Cloth,5.0,Manual,front,2016-04-01
8728,Opel Corsa,Sedans,7180,87429.0,Benzine,1.0,52.0,Cloth,5.0,Manual,front,2016-04-01
8729,Opel Corsa,Compact,7153,149915.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-08-01
8730,Opel Corsa,Sedans,7000,70000.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2016-04-01
8731,Opel Corsa,Compact,7150,57134.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-06-01
8732,Opel Corsa,Sedans,7000,55000.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2017-07-01
8733,Opel Corsa,Compact,7155,45000.0,Benzine,1.0,51.0,Cloth,2.0,Manual,front,2016-06-01
8734,Opel Corsa,Sedans,7000,71000.0,LPG/CNG,1.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8735,Opel Corsa,Sedans,7150,106275.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2016-07-01
8736,Opel Corsa,Sedans,7000,35000.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2017-04-01
8737,Opel Corsa,Sedans,7000,33600.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-02-01
8738,Opel Corsa,Compact,6999,87100.0,Diesel,1.0,55.0,Cloth,2.0,Manual,front,2016-03-01
8739,Opel Corsa,Compact,6999,74000.0,Benzine,1.0,51.0,Cloth,2.0,Manual,front,2016-01-01
8740,Opel Corsa,Compact,6990,54271.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-02-01
8741,Opel Corsa,Sedans,6990,53307.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-02-01
8742,Opel Corsa,Sedans,6990,65351.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2017-02-01
8743,Opel Corsa,Sedans,6990,46631.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8744,Opel Corsa,Sedans,6990,99200.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-09-01
8745,Opel Corsa,Compact,6982,33115.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-03-01
8746,Opel Corsa,Compact,6980,99479.0,Diesel,1.0,70.0,Cloth,4.0,Manual,front,2016-02-01
8747,Opel Corsa,Compact,6980,50000.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-06-01
8748,Opel Corsa,Compact,6980,34290.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-04-01
8749,Opel Corsa,Compact,6980,94927.0,Diesel,1.0,70.0,Cloth,4.0,Manual,front,2016-11-01
8750,Opel Corsa,Compact,6979,94480.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8751,Opel Corsa,Compact,6950,22465.0,Benzine,1.0,51.0,Cloth,2.0,Manual,front,2017-01-01
8752,Opel Corsa,Sedans,6950,82000.0,Diesel,2.0,55.0,Cloth,5.0,Manual,front,2016-03-01
8753,Opel Corsa,Compact,6940,86897.0,Benzine,2.0,66.0,Cloth,5.0,Manual,front,2016-06-01
8754,Opel Corsa,Compact,6940,85169.0,Benzine,2.0,66.0,Cloth,5.0,Manual,front,2016-06-01
8755,Opel Corsa,Compact,6940,84355.0,Benzine,2.0,66.0,Cloth,5.0,Manual,front,2016-06-01
8756,Opel Corsa,Compact,6900,91000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8757,Opel Corsa,Sedans,6900,85000.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2016-05-01
8758,Opel Corsa,Sedans,6900,53000.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-09-01
8759,Opel Corsa,Compact,6900,96464.0,Benzine,1.0,51.0,Cloth,2.0,Manual,front,2016-05-01
8760,Opel Corsa,Sedans,6890,20600.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8761,Opel Corsa,Compact,6880,34379.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-05-01
8762,Opel Corsa,Compact,6900,94000.0,Diesel,2.0,55.0,Cloth,3.0,Manual,front,2016-06-01
8763,Opel Corsa,Sedans,6899,55000.0,Benzine,2.0,51.0,Cloth,5.0,Manual,front,2016-03-01
8764,Opel Corsa,Compact,6890,96800.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-05-01
8765,Opel Corsa,Sedans,6900,100000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8766,Opel Corsa,Sedans,13880,5853.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2017-09-01
8767,Opel Corsa,Compact,13850,6885.0,Benzine,1.0,66.0,Cloth,3.0,Automatic,front,2019-02-01
8768,Opel Corsa,Sedans,13850,6950.0,Benzine,1.0,66.0,Cloth,3.0,Automatic,front,2018-04-01
8769,Opel Corsa,Sedans,13834,50.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-09-01
8770,Opel Corsa,Compact,13850,450.0,Benzine,1.0,66.0,Cloth,2.0,Automatic,front,2018-05-01
8771,Opel Corsa,Compact,13790,7500.0,Benzine,1.0,66.0,Cloth,3.0,Automatic,front,2017-12-01
8772,Opel Corsa,Compact,13840,9450.0,Benzine,1.0,66.0,Cloth,4.0,Automatic,front,2018-01-01
8773,Opel Corsa,Compact,13790,30600.0,Benzine,1.0,66.0,Cloth,4.0,Automatic,front,2018-04-01
8774,Opel Corsa,Compact,13790,4824.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8775,Opel Corsa,Compact,13777,7305.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-04-01
8776,Opel Corsa,Compact,13777,10590.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-04-01
8777,Opel Corsa,Sedans,6850,42300.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-02-01
8778,Opel Corsa,Compact,6850,49559.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-02-01
8779,Opel Corsa,Compact,13777,12835.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-04-01
8780,Opel Corsa,Compact,6850,34800.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-02-01
8781,Opel Corsa,Sedans,6790,58190.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8782,Opel Corsa,Compact,6780,98190.0,Diesel,1.0,70.0,Cloth,4.0,Manual,front,2016-01-01
8783,Opel Corsa,Compact,6780,95969.0,Diesel,1.0,70.0,Cloth,4.0,Manual,front,2016-01-01
8784,Opel Corsa,Sedans,6700,51933.0,Benzine,2.0,66.0,Cloth,5.0,Manual,front,2016-04-01
8785,Opel Corsa,Compact,6780,142639.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-03-01
8786,Opel Corsa,Compact,6690,72000.0,Benzine,1.0,51.0,Cloth,2.0,Manual,front,2016-06-01
8787,Opel Corsa,Compact,6660,55965.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-02-01
8788,Opel Corsa,Compact,6580,115379.0,Diesel,1.0,70.0,Cloth,4.0,Manual,front,2016-01-01
8789,Opel Corsa,Sedans,6600,69000.0,Benzine,1.0,55.0,Cloth,5.0,Manual,front,2016-01-01
8790,Opel Corsa,Sedans,6500,45600.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-04-01
8791,Opel Corsa,Sedans,6500,56715.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2017-01-01
8792,Opel Corsa,Sedans,6499,61000.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2017-01-01
8793,Opel Corsa,Sedans,6490,101000.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-04-01
8794,Opel Corsa,Sedans,6490,81800.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-04-01
8795,Opel Corsa,Compact,6489,77920.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8796,Opel Corsa,Compact,6480,95535.0,Benzine,2.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8797,Opel Corsa,Compact,6480,95535.0,Benzine,2.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8798,Opel Corsa,Compact,6480,95535.0,Benzine,2.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8799,Opel Corsa,Sedans,6450,49000.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8800,Opel Corsa,Compact,6479,89639.0,Benzine,2.0,51.0,Cloth,5.0,Manual,front,2016-02-01
8801,Opel Corsa,Compact,6400,55568.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-06-01
8802,Opel Corsa,Sedans,6390,63725.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8803,Opel Corsa,Compact,6380,88895.0,Diesel,1.0,70.0,Cloth,4.0,Manual,front,2016-02-01
8804,Opel Corsa,Compact,6450,73519.0,Benzine,2.0,51.0,Cloth,2.0,Manual,front,2016-04-01
8805,Opel Corsa,Compact,6300,124000.0,Diesel,2.0,55.0,Cloth,3.0,Manual,front,2016-06-01
8806,Opel Corsa,Compact,6299,65000.0,Benzine,0.0,51.0,Cloth,5.0,Manual,front,2016-04-01
8807,Opel Corsa,Compact,6290,86500.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-03-01
8808,Opel Corsa,Compact,13746,11055.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-04-01
8809,Opel Corsa,Compact,13750,10781.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2017-09-01
8810,Opel Corsa,Compact,13750,1738.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-10-01
8811,Opel Corsa,Compact,13750,505.0,Benzine,1.0,66.0,Cloth,3.0,Automatic,front,2019-04-01
8812,Opel Corsa,Compact,13695,15425.0,Benzine,1.0,66.0,Cloth,4.0,Automatic,front,2017-12-01
8813,Opel Corsa,Compact,13746,11325.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-04-01
8814,Opel Corsa,Sedans,13690,5192.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-03-01
8815,Opel Corsa,Compact,6590,81000.0,Benzine,2.0,51.0,Cloth,3.0,Manual,front,2016-02-01
8816,Opel Corsa,Compact,6250,156000.0,Diesel,1.0,55.0,Cloth,2.0,Manual,front,2017-01-01
8817,Opel Corsa,Compact,13690,9900.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8818,Opel Corsa,Sedans,5890,161427.0,Diesel,1.0,55.0,Cloth,4.0,Manual,front,2016-04-01
8819,Opel Corsa,Sedans,5950,72000.0,Benzine,1.0,51.0,Cloth,5.0,Manual,front,2016-04-01
8820,Opel Corsa,Sedans,5499,143000.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-07-01
8821,Opel Corsa,Transporter,5600,112413.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-04-01
8822,Opel Corsa,Compact,5490,157000.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-06-01
8823,Opel Corsa,Transporter,5450,73000.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-06-01
8824,Opel Corsa,Compact,5300,173021.0,Diesel,1.0,55.0,Cloth,2.0,Manual,front,2016-02-01
8825,Opel Corsa,Compact,4990,79000.0,Benzine,1.0,66.0,Cloth,3.0,Manual,front,2016-06-01
8826,Opel Corsa,Transporter,5250,80000.0,Diesel,1.0,55.0,Cloth,3.0,Manual,front,2016-06-01
8827,Opel Corsa,Sedans,4950,179521.0,Diesel,1.0,70.0,Cloth,5.0,Manual,front,2016-05-01
8828,Opel Corsa,Compact,120,12.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2019-01-01
8829,Opel Corsa,Compact,331,10.0,Benzine,1.0,66.0,Cloth,5.0,Manual,front,2019-01-01
8830,Opel Corsa,Compact,13890,10.0,Benzine,1.0,66.0,Cloth,4.0,Automatic,front,2018-11-01
8831,Opel Corsa,Compact,13890,10115.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8832,Opel Corsa,Compact,13890,23258.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-02-01
8833,Opel Corsa,Compact,13890,10.0,Benzine,1.0,66.0,Cloth,4.0,Automatic,front,2019-05-01
8834,Opel Corsa,Compact,13890,5865.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8835,Opel Corsa,Compact,13890,6975.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8836,Opel Corsa,Compact,13890,10115.0,Benzine,1.0,66.0,Cloth,4.0,Automatic,front,2018-11-01
8837,Opel Corsa,Compact,13890,7718.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8838,Opel Corsa,Compact,13890,3978.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8839,Opel Corsa,Compact,13890,8355.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8840,Opel Corsa,Compact,13890,5900.0,Benzine,1.0,66.0,Cloth,4.0,Automatic,front,2018-07-01
8841,Opel Corsa,Compact,13890,7077.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8842,Opel Corsa,Compact,13890,5977.0,Benzine,1.0,66.0,Cloth,4.0,Automatic,front,2019-02-01
8843,Opel Corsa,Compact,13890,7472.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8844,Opel Corsa,Compact,13890,7110.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8845,Opel Corsa,Compact,13890,19337.0,Benzine,1.0,66.0,Part/Full Leather,5.0,Automatic,front,2018-05-01
8846,Opel Corsa,Compact,13890,8930.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-05-01
8847,Opel Corsa,Compact,13890,9931.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8848,Opel Corsa,Compact,13890,5034.0,Benzine,1.0,66.0,Cloth,5.0,Automatic,front,2018-11-01
8849,Opel Corsa,Compact,7600,4222.0,Benzine,2.0,66.0,Cloth,2.0,Manual,front,2016-11-01
8850,Opel Corsa,Compact,7650,104160.0,Diesel,2.0,55.0,Cloth,4.0,Manual,front,2016-04-01
8851,Opel Corsa,Sedans,7750,129617.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-05-01
8852,Opel Corsa,Sedans,7650,144260.0,Diesel,1.0,70.0,Cloth,5.0,Manual,front,2016-02-01
8853,Opel Corsa,Sedans,7650,10000.0,Benzine,1.0,51.0,Cloth,3.0,Manual,front,2016-09-01
8854,Opel Corsa,Sedans,7650,144260.0,Diesel,1.0,70.0,Cloth,5.0,Manual,front,2016-02-01
8855,Opel Corsa,Sedans,7650,117018.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-04-01
8856,Opel Corsa,Sedans,7650,117018.0,Diesel,1.0,55.0,Cloth,5.0,Manual,front,2016-04-01
8857,Opel Corsa,Compact,7650,142.0,Benzine,1.0,40.0,Cloth,3.0,Manual,front,2016-04-01
8858,Opel Corsa,Compact,7650,51000.0,Benzine,1.0,51.0,Cloth,2.0,Manual,front,2016-01-01
8859,Opel Corsa,Compact,7650,15900.0,Benzine,2.0,51.0,Cloth,5.0,Manual,front,2016-04-01
